image_id,image_path,model,raw_quality_score,tta_mean,tta_std,uncertainty_normalized,confidence_adjusted_score
p06_s08,data/raw/p06_s08.png,resnet50,68.95458102226257,69.79902267456055,1.5582499800759295,0.14564111319368958,59.63341531240597
p06_s09,data/raw/p06_s09.png,resnet50,88.86388540267944,89.98604536056519,2.614922383357962,0.24440251031403323,67.99322998121059
p06_s10,data/raw/p06_s10.png,resnet50,97.2107470035553,94.09229755401611,1.788723672069252,0.1671822301472938,78.36173740925294
p06_s15,data/raw/p06_s15.png,resnet50,100.0,99.61859822273254,0.7628035545349121,0.07129508118148957,92.51628217525663
p06_s16,data/raw/p06_s16.png,resnet50,100.0,99.35076594352722,1.2984681129455566,0.12136072121540181,87.29348533531818
p06_s17,data/raw/p06_s17.png,resnet50,87.91096806526184,85.28236389160156,4.051893675083453,0.3787083670316292,52.98521912561596
p06_s18,data/raw/p06_s18.png,resnet50,87.5230610370636,87.42748737335205,0.8478372834958781,0.07924271930325107,80.49949553203699
p06_s19,data/raw/p06_s19.png,resnet50,74.38562512397766,75.04293918609619,2.2152049861197787,0.2070431087796167,59.50581576504712
p06_s20,data/raw/p06_s20.png,resnet50,89.4336998462677,89.329913854599,0.6043248585912334,0.056482943212717095,84.28429740315278
p06_s23,data/raw/p06_s23.png,resnet50,100.0,99.98575687408449,0.0284862518310546,0.002662454343293758,99.71954936142757
p06_s24,data/raw/p06_s24.png,resnet50,80.9263288974762,79.09846305847168,3.532587334973836,0.33017164030026097,52.98239376522648
p06_s26,data/raw/p06_s26.png,resnet50,84.6566379070282,87.6421308517456,2.853639581694497,0.2667141027727205,64.26673855653291
p06_s27,data/raw/p06_s27.png,resnet50,100.0,96.9662082195282,6.067583560943604,0.5671038893056797,41.97629440700939
p06_s28,data/raw/p06_s28.png,resnet50,100.0,99.37254071235655,1.2549185752868652,0.11729038383386482,87.7170972696579
p07_s00,data/raw/p07_s00.png,resnet50,91.12282991409302,90.6829833984375,3.096809655668745,0.28944188119199293,64.43553009149149
p07_s01,data/raw/p07_s01.png,resnet50,84.6539318561554,82.69731998443604,2.489498039657292,0.23267978207933535,63.45532559191239
p07_s03,data/raw/p07_s03.png,resnet50,62.042587995529175,62.18762278556824,0.7512443233825816,0.07021470299171635,57.82113732191867
p07_s04,data/raw/p07_s04.png,resnet50,85.04379987716675,86.40835881233215,1.8360659525976435,0.17160705448577823,71.5800748735976
p07_s05,data/raw/p07_s05.png,resnet50,81.62174224853516,78.79993438720703,3.875830009994441,0.36225265806041834,50.25444870045472
p07_s07,data/raw/p07_s07.png,resnet50,87.36345171928406,90.3548300266266,4.859729576773101,0.45421237569792505,49.31454802445032
p07_s08,data/raw/p07_s08.png,resnet50,91.18373394012453,87.70287752151489,3.372624677915572,0.31522080459272533,60.05710590408572
p07_s09,data/raw/p07_s09.png,resnet50,82.30900168418884,85.18383145332336,3.507658866007358,0.3278417124857807,57.25701827356573
p07_s10,data/raw/p07_s10.png,resnet50,83.3594262599945,82.04331994056702,1.4777224989908602,0.13811464944405308,70.71193556774932
p07_s12,data/raw/p07_s12.png,resnet50,78.0539333820343,79.0440022945404,3.0510805106866195,0.2851678278207438,56.50319585794843
p07_s13,data/raw/p07_s13.png,resnet50,77.04609632492065,76.206613779068,2.250255837016868,0.2103191203363692,60.17890580524098
p07_s14,data/raw/p07_s14.png,resnet50,71.33365273475647,71.60048484802246,1.6857173802863563,0.1575547947594981,60.31948515311173
p07_s17,data/raw/p07_s17.png,resnet50,81.57796263694763,83.73933553695679,3.203075868384,0.29937400358096483,58.669955400048266
p07_s18,data/raw/p07_s18.png,resnet50,100.0,98.28263759613036,3.434724807739258,0.32102496448532064,66.73145735230896
p07_s20,data/raw/p07_s20.png,resnet50,92.70861148834229,93.09496283531188,1.9506371899874029,0.1823154021621953,76.12231724671736
p07_s21,data/raw/p07_s21.png,resnet50,79.46937680244446,78.59761834144592,1.513848862617921,0.14149118330034022,67.4767483177262
p07_s22,data/raw/p07_s22.png,resnet50,74.97333288192749,77.67065286636353,3.736063967031743,0.3491894895418649,50.54887723957466
p07_s23,data/raw/p07_s23.png,resnet50,87.53998279571533,86.11438512802124,2.287410477923193,0.2137917616526523,67.70383902786661
