image_id,image_path,resnet18_raw,resnet18_confidence,resnet18_normalized,vgg16_raw,vgg16_confidence,vgg16_normalized,resnet50_raw,resnet50_confidence,resnet50_normalized,ensemble_score
7_9,data/raw/7_9.png,91.96091890335084,90.2452412023417,0.8693242260160122,76.48952007293701,73.19447489171411,0.47382787671343646,80.81952333450317,66.3459878042635,0.6205602695078002,0.6545707907457495
8_1,data/raw/8_1.png,63.26537132263184,52.70979793835284,0.40287627693787703,68.20149421691895,65.88488259404058,0.28326713614547366,74.88242387771606,42.24652790666348,0.503108995638203,0.3964174695738512
8_10,data/raw/8_10.png,70.13158798217773,59.00694728861435,0.5144870649795478,76.73779726028442,53.86227285698389,0.4795363392000369,69.99273896217346,66.6102103477499,0.406378306463894,0.4668005702144929
8_12,data/raw/8_12.png,77.67590284347534,65.00919982994941,0.6371203823732349,64.52157497406006,40.596727475606336,0.19865734506473048,71.58976197242737,66.88259703315565,0.4379715765983454,0.4245831013454369
8_13,data/raw/8_13.png,60.78164577484131,46.07332779972656,0.362503160356603,70.49808502197266,63.007749856366296,0.3360710308479536,64.58685994148254,52.66911836707634,0.2994359549020973,0.332670048702218
8_14,data/raw/8_14.png,64.06192183494568,57.076232569025464,0.4158242561238737,75.51909685134888,44.1865964828517,0.4515156191284886,53.074586391448975,46.27366159737895,0.0716932324787769,0.3130110359103797
8_17,data/raw/8_17.png,44.04259324073792,29.271218287192504,0.09040879790958924,55.88140487670898,10.999653309666721,0.0,49.45053160190582,39.147833196009465,0.0,0.030136265969863078
8_18,data/raw/8_18.png,66.53037071228027,59.31706901761102,0.4559490494562927,59.34439301490784,33.11397465748419,0.07962204699374516,73.2532262802124,29.596660315033184,0.47087922845898794,0.3354834416363419
8_19,data/raw/8_19.png,49.190154671669006,41.36081336247302,0.17408273601644844,65.05626440048218,2.619125006264725,0.2109510824206382,53.884392976760864,34.976259371616635,0.08771331361859006,0.1575823773518922
8_2,data/raw/8_2.png,72.36676812171936,49.31182251082037,0.5508200601585597,71.32683992385864,54.45807937182442,0.3551260085466596,53.74909043312073,33.29204894836517,0.08503667728733166,0.33032758199751694
