image_id,image_path,model,raw_quality_score,tta_mean,tta_std
p01_s14,data/raw/p01_s14.png,resnet50,87.32110261917114,86.57687783241272,1.1718647025490299
p01_s15,data/raw/p01_s15.png,resnet50,75.46853423118591,75.20344972610474,3.051344685720521
p01_s17,data/raw/p01_s17.png,resnet50,93.85597109794617,94.09610986709595,0.6743950288342919
p01_s18,data/raw/p01_s18.png,resnet50,92.39706993103027,90.09806394577026,4.592752014120473
p01_s19,data/raw/p01_s19.png,resnet50,86.44852042198181,89.88656282424927,2.593555577030336
p01_s20,data/raw/p01_s20.png,resnet50,71.41252756118774,72.71241068840027,4.719031003417878
p01_s21,data/raw/p01_s21.png,resnet50,84.45907235145569,84.43770170211792,1.4734675983712267
p01_s22,data/raw/p01_s22.png,resnet50,58.44113826751709,65.16328930854797,10.699245191868297
p01_s23,data/raw/p01_s23.png,resnet50,87.43990063667297,86.69089794158936,3.468107585749159
p01_s24,data/raw/p01_s24.png,resnet50,96.57151103019714,95.35615563392639,1.546963274056838
p01_s26,data/raw/p01_s26.png,resnet50,89.54761624336243,87.56495714187622,1.7959139983370065
p01_s27,data/raw/p01_s27.png,resnet50,80.41640520095825,80.17172813415527,1.6313922075619032
p01_s29,data/raw/p01_s29.png,resnet50,69.99697089195251,69.49045538902283,1.835044973837055
p02_s00,data/raw/p02_s00.png,resnet50,70.76908946037292,72.83855319023132,4.610231155925945
p02_s01,data/raw/p02_s01.png,resnet50,73.1634259223938,74.12785530090332,4.779164348648615
p02_s02,data/raw/p02_s02.png,resnet50,79.41274046897888,79.6754264831543,1.8406802125581565
p02_s03,data/raw/p02_s03.png,resnet50,79.15472388267517,83.4764289855957,7.3677680071571405
p02_s05,data/raw/p02_s05.png,resnet50,83.11054110527039,83.07794332504272,2.1239856500216074
p02_s07,data/raw/p02_s07.png,resnet50,76.76017880439758,79.0349292755127,3.809677067450967
p02_s08,data/raw/p02_s08.png,resnet50,82.6009750366211,82.94399499893188,3.162949632487614
p02_s09,data/raw/p02_s09.png,resnet50,92.94294714927673,88.76178741455078,5.206217825018433
p02_s10,data/raw/p02_s10.png,resnet50,92.63438582420349,89.13564920425415,9.956526728509123
p02_s11,data/raw/p02_s11.png,resnet50,75.22818446159363,79.84049558639526,5.833398012580586
p02_s12,data/raw/p02_s12.png,resnet50,82.9262912273407,84.36293363571167,3.872589647332269
p02_s13,data/raw/p02_s13.png,resnet50,85.50046682357788,84.26023960113525,2.640053870776496
